"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
4.411131035E1,9.604722261E-3,-2.085536957E0,1.958380938E-1,2.094733684E0
4.412002295E1,-6.174072623E-3,-2.412165165E0,2.472348213E-1,2.424810087E0
4.413017274E1,5.387309939E-2,-2.700046539E0,2.434656620E-1,2.711536309E0
4.414072102E1,5.382036418E-2,-3.035166740E0,2.727341056E-1,3.047871005E0
4.415050165E1,5.391309410E-2,-3.274525166E0,2.923721671E-1,3.287993790E0
4.416042785E1,5.219983682E-2,-3.545147419E0,3.139830232E-1,3.559407308E0
4.417006925E1,1.285528839E-1,-3.707928658E0,3.908171058E-1,3.730683420E0
4.418003967E1,1.112470180E-1,-3.900997162E0,3.894177079E-1,3.921963909E0
4.419007764E1,1.587499082E-1,-4.082886696E0,3.421275616E-1,4.100270305E0
4.420040670E1,1.438439637E-1,-4.189497471E0,2.849537730E-1,4.201640013E0
4.421026712E1,1.533139646E-1,-4.315150738E0,2.760116458E-1,4.326686202E0
4.422005837E1,1.527848244E-1,-4.391606808E0,2.103164196E-1,4.399293870E0
4.423045045E1,9.775312245E-2,-4.288094997E0,2.433394790E-1,4.296106200E0
4.424019358E1,1.546432972E-1,-4.287980556E0,2.826346159E-1,4.300066759E0
4.425019759E1,1.513008028E-1,-4.242379665E0,2.635389566E-1,4.253249339E0
4.426037191E1,1.125856787E-1,-4.156048298E0,2.168672681E-1,4.163225240E0
4.427023472E1,7.657328248E-2,-4.006116867E0,1.596276760E-1,4.010027034E0
4.428003123E1,8.583550155E-2,-3.766549110E0,1.609370708E-1,3.770962831E0
4.429034519E1,7.352183759E-2,-3.598501682E0,8.381068707E-2,3.600228333E0
4.430069639E1,4.467274621E-2,-3.339752674E0,6.624591351E-2,3.340708323E0
4.431283540E1,-2.105273306E-2,-2.799342155E0,-3.283798695E-2,2.799613912E0
4.432006316E1,-2.079761028E-2,-2.799141884E0,-3.096580505E-2,2.799390417E0
4.433036259E1,-3.750666976E-3,-2.420950413E0,-5.959862471E-2,2.421686802E0
4.434061358E1,-3.214877099E-2,-2.123866081E0,-9.594601393E-2,2.126275220E0
4.435028332E1,-6.016147882E-2,-1.510782242E0,-9.433835745E-2,1.514919837E0
4.436006910E1,-6.067909300E-2,-1.521789551E0,-2.098093629E-1,1.537382632E0
4.437032983E1,-1.169774234E-1,-1.109710693E0,-3.217634559E-1,1.161323926E0
4.438006420E1,-1.540443301E-1,-6.594171524E-1,-1.953530312E-1,7.047860976E-1
4.439043738E1,-1.385062337E-1,-2.072439194E-1,-3.204459548E-1,4.059798380E-1
4.440035389E1,-2.038213462E-1,2.334318161E-1,-2.134861350E-1,3.763108871E-1
4.441006795E1,-1.639049500E-1,6.835651398E-1,-7.926720381E-2,7.073962274E-1
4.442158701E1,-1.494529545E-1,1.080089569E0,-1.024455428E-1,1.095182520E0
4.443075087E1,-2.056315094E-1,1.844527245E0,-2.304998636E-1,1.870212624E0
4.444033790E1,-2.036863118E-1,1.844598770E0,-2.295594811E-1,1.869954623E0
4.445037608E1,-1.209319457E-1,2.436963081E0,-3.065102696E-1,2.459138496E0
4.446042878E1,-1.196697727E-1,2.437054634E0,-3.051574826E-1,2.458999234E0
4.447069931E1,-8.923479915E-2,2.944811821E0,-4.479272962E-1,2.980019861E0
4.448052654E1,-8.813754469E-2,2.944977760E0,-4.454690814E-1,2.979782700E0
4.449035009E1,-6.817017496E-2,3.386747360E0,-6.519457102E-1,3.449599696E0
4.450102816E1,-6.707021594E-2,3.559440613E0,-6.762006283E-1,3.623722282E0
4.451029259E1,-8.909493685E-3,3.674718857E0,-7.477911711E-1,3.750043959E0
4.452065280E1,-7.448349893E-2,3.743953705E0,-8.286153078E-1,3.835275800E0
4.453054972E1,-8.615967631E-2,3.811824799E0,-8.195828199E-1,3.899890740E0
4.454015962E1,-8.464393020E-2,3.812255859E0,-8.519636989E-1,3.907211471E0
4.455054722E1,-1.116279066E-1,3.764387131E0,-8.531945348E-1,3.861477978E0
4.456010931E1,-1.098727137E-1,3.697740555E0,-8.094512820E-1,3.786894321E0
4.457056128E1,-1.743209660E-1,3.516139030E0,-7.851976156E-1,3.606959492E0
4.458033951E1,-1.730259061E-1,3.408671379E0,-7.267009020E-1,3.489566268E0
4.459031691E1,-2.253309339E-1,3.177371025E0,-6.785175204E-1,3.256815421E0
4.460025264E1,-3.081288040E-1,2.909445763E0,-5.982063413E-1,2.986246613E0
4.461042962E1,-3.037514687E-1,2.734751701E0,-5.819357634E-1,2.812433298E0
4.462044899E1,-3.386139274E-1,2.457150459E0,-4.358581901E-1,2.518376488E0
4.463022217E1,-3.790998459E-1,2.187040329E0,-4.073861837E-1,2.256728959E0
4.464048399E1,-3.755868673E-1,1.861516953E0,-3.479818106E-1,1.930648129E0
4.465048566E1,-3.435038030E-1,1.583815575E0,-2.320786119E-1,1.637170461E0
4.466008514E1,-3.816841245E-1,1.200510979E0,-1.379974484E-1,1.267261882E0
4.467017446E1,-3.402835131E-1,8.366069794E-1,-1.849408746E-1,9.219041351E-1
4.468020019E1,-3.376900554E-1,3.578252792E-1,-2.217702270E-1,5.396809590E-1
4.469055493E1,-3.484043479E-1,-1.090021133E-1,-3.037446141E-1,4.748977163E-1
4.470033238E1,-3.175239265E-1,-5.110902786E-1,-3.490036726E-1,6.955848477E-1
4.471023639E1,-3.661128283E-1,-9.289960861E-1,-3.152016401E-1,1.047102863E0
4.472119894E1,-3.544859290E-1,-1.369393349E0,-3.126308918E-1,1.448667143E0
4.473016556E1,-3.601229787E-1,-1.719108582E0,-1.937626004E-1,1.767078612E0
4.474010108E1,-3.107749522E-1,-2.082921028E0,-1.726955175E-1,2.113046337E0
4.475045993E1,-3.431750536E-1,-2.423562527E0,-1.279795170E-1,2.451082046E0
4.476035826E1,-3.227668405E-1,-2.729896545E0,-1.642456055E-1,2.753813756E0
4.477147712E1,-2.911906540E-1,-2.992073059E0,-6.900346279E-2,3.007000942E0
4.478004597E1,-2.522248030E-1,-3.202608585E0,-1.435279846E-1,3.215729992E0
4.479026670E1,-2.847934961E-1,-3.466685772E0,-8.375215530E-2,3.479372357E0
4.480056420E1,-2.841814756E-1,-3.696411133E0,-1.510596275E-2,3.707349803E0
4.481046894E1,-3.150329590E-1,-3.854834557E0,-1.090967655E-2,3.867701416E0
4.482124483E1,-3.049001098E-1,-4.036675453E0,2.893716097E-2,4.048277430E0
4.483013014E1,-3.040844798E-1,-4.189806461E0,3.040808439E-2,4.200936825E0
4.484048743E1,-3.012751937E-1,-4.300220966E0,8.402240276E-2,4.311580553E0
4.485032477E1,-3.051406145E-1,-4.356635571E0,5.451864004E-2,4.367648861E0
4.486039394E1,-2.761157751E-1,-4.356493473E0,5.610179901E-2,4.365595345E0
4.487040108E1,-2.837423086E-1,-4.306840420E0,1.419534087E-1,4.318510724E0
4.488032582E1,-2.833653986E-1,-4.182238102E0,1.431797743E-1,4.194271324E0
4.489038628E1,-2.814064622E-1,-4.113739491E0,2.057977319E-1,4.128485788E0
4.490063165E1,-2.808987498E-1,-3.835959435E0,2.352896929E-1,3.853420575E0
4.491034920E1,-2.419017255E-1,-3.644391060E0,2.359098196E-1,3.660021323E0
4.492022993E1,-1.861495972E-1,-3.450805187E0,1.982591152E-1,3.461504700E0
4.493012196E1,-2.617983222E-1,-3.316740513E0,2.942967415E-1,3.340047389E0
4.494003681E1,-2.991282940E-1,-3.000691414E0,2.277778983E-1,3.024154339E0
4.495046983E1,-2.374352664E-1,-2.691564560E0,2.738490701E-1,2.715858722E0
4.496127030E1,-2.555387616E-1,-2.413817883E0,1.881572604E-1,2.434588257E0
4.497005248E1,-3.300854564E-1,-1.753010750E0,8.351492882E-2,1.785770937E0
4.498005358E1,-2.158447355E-1,-1.747717857E0,1.579484940E-1,1.768065153E0
4.499025733E1,-2.647590637E-1,-1.449313164E0,7.025074959E-2,1.474971585E0
4.500030243E1,-2.629357576E-1,-9.703321457E-1,-8.151638508E-2,1.008625107E0
4.501016759E1,-2.522670627E-1,-6.699533463E-1,-1.120870113E-1,7.245962015E-1
4.502006972E1,-2.884105444E-1,-6.697988510E-1,-1.106075048E-1,7.375941723E-1
4.503054118E1,-3.290165663E-1,7.687854767E-1,-6.141841412E-2,8.384838887E-1
4.504015733E1,-3.260681927E-1,7.687225342E-1,-6.169915199E-2,8.372942053E-1
4.505042910E1,-3.549360335E-1,1.478196144E0,-5.345511436E-2,1.521151169E0
4.506010128E1,-3.515768945E-1,1.478025436E0,-5.465245247E-2,1.520247478E0
4.507064727E1,-3.251206875E-1,2.176212311E0,-1.856741905E-1,2.208184410E0
4.508052160E1,-3.218412697E-1,2.415431023E0,-1.488971710E-1,2.441323247E0
4.509016404E1,-2.660125494E-1,2.670915604E0,-2.499110699E-1,2.695738930E0
4.510085259E1,-2.063975930E-1,2.929248810E0,-1.752089262E-1,2.941733626E0
4.511277920E1,-1.282270402E-1,3.187536240E0,-1.775045395E-1,3.195048875E0
4.512000285E1,-1.269176751E-1,3.340397835E0,-1.230112314E-1,3.345070635E0
4.513060420E1,-7.809554785E-2,3.542896271E0,-1.623953581E-1,3.547475885E0
4.514020248E1,-7.113738358E-2,3.617527962E0,-1.316136122E-1,3.620620282E0
4.515056238E1,-1.326836459E-2,3.760788918E0,-1.158442497E-1,3.762596075E0
4.516018535E1,1.428772882E-2,3.758497238E0,-1.264177561E-1,3.760649821E0
4.517028290E1,8.072330058E-2,3.805993080E0,-1.011612415E-1,3.808192901E0
4.518008717E1,8.979956806E-2,3.805021286E0,-1.575547457E-1,3.809340422E0
4.519051394E1,1.175177246E-1,3.718587875E0,-2.076123953E-1,3.726232562E0
4.520000045E1,8.633551747E-2,3.613451958E0,-1.865140200E-1,3.619292245E0
4.521044363E1,6.661517173E-2,3.412183762E0,-2.453585863E-1,3.421642360E0
4.522011602E1,2.799568698E-2,3.239707947E0,-2.749165297E-1,3.251472042E0
4.523017967E1,2.008047700E-2,3.001799583E0,-2.916704416E-1,3.016003251E0
4.524001957E1,-8.725110441E-3,2.762359619E0,-2.918465137E-1,2.777747501E0
4.525058920E1,2.031195909E-2,2.533445358E0,-3.246495724E-1,2.554242609E0
4.526005748E1,3.074425459E-2,2.246104240E0,-2.992440462E-1,2.266158968E0
4.527127108E1,-5.504161119E-2,1.910997391E0,-2.985622883E-1,1.934962544E0
4.528030628E1,-2.356567979E-2,1.536258698E0,-2.371634245E-1,1.554635847E0
4.529048712E1,-2.340899408E-2,1.268175125E0,-2.174227238E-1,1.286891126E0
4.530026904E1,-1.088484079E-1,8.085527420E-1,-1.499193907E-1,8.295066824E-1
4.531040977E1,-3.645083308E-2,3.815145493E-1,-2.730993032E-1,4.706009392E-1
4.532052254E1,-4.567593336E-2,-3.965759277E-2,-2.616298199E-1,2.685315218E-1
4.533005410E1,-7.369390130E-2,-4.991397858E-1,-2.214969397E-1,5.510283215E-1
4.534080384E1,-2.498301864E-2,-9.955272675E-1,-2.903220057E-1,1.037297237E0
4.535046134E1,-2.450773120E-2,-1.397536278E0,-2.115882039E-1,1.413675297E0
4.536035972E1,-2.949300408E-2,-1.823868752E0,-1.092671752E-1,1.827376911E0
4.537075587E1,9.134292603E-3,-2.101477623E0,-2.187091112E-2,2.101611280E0
4.538007254E1,1.622308791E-2,-2.433771610E0,-4.459863901E-2,2.434234269E0
4.539031066E1,5.465659499E-2,-2.989104271E0,-2.404910326E-2,2.989700661E0
4.540018373E1,5.464068055E-2,-2.988982201E0,-2.263969183E-2,2.989567319E0
4.541020035E1,9.846557677E-2,-3.282620907E0,-7.616460323E-3,3.284106195E0
4.542065201E1,1.268140972E-1,-3.474071980E0,3.183668852E-2,3.476531534E0
4.543071670E1,1.334517002E-1,-3.678713799E0,8.287727833E-3,3.681142928E0
4.544014957E1,1.425890476E-1,-3.927593231E0,-7.625550032E-2,3.930920392E0
4.545022576E1,1.450558305E-1,-4.064165115E0,-5.085808039E-2,4.067070914E0
4.546032998E1,1.541387737E-1,-4.207725048E0,-2.074730396E-2,4.210598448E0
4.547052910E1,1.538159251E-1,-4.303398609E0,-1.938498020E-2,4.306190277E0
4.548015004E1,1.247390732E-1,-4.351161480E0,-1.038386822E-1,4.354187471E0
4.549102227E1,9.594079852E-2,-4.277955532E0,-1.509058475E-1,4.281691342E0
4.550030556E1,1.338118017E-1,-4.277831554E0,-1.490238309E-1,4.282517543E0
4.551017639E1,1.674687415E-1,-4.193232059E0,-2.014732957E-1,4.201408380E0
4.552093248E1,1.491274834E-1,-4.107810020E0,-1.848549843E-1,4.114670526E0
4.553077389E1,1.296534240E-1,-3.810819626E0,-1.256311536E-1,3.815093632E0
4.554083410E1,1.291662455E-1,-3.810709953E0,-1.238806248E-1,3.814910310E0
4.555034540E1,9.068109840E-2,-3.274279118E0,-1.888470054E-1,3.280973940E0
4.556000457E1,1.078244299E-1,-3.275587559E0,-2.116905451E-1,3.284191354E0
4.557051378E1,6.608831882E-2,-2.787405014E0,-2.451058626E-1,2.798941097E0
4.558041743E1,6.587545574E-2,-2.787261963E0,-2.427323461E-1,2.798586754E0
4.559036446E1,-1.039748639E-2,-2.184056282E0,-2.847132683E-1,2.202560237E0
4.560010587E1,-1.016764343E-2,-2.183895111E0,-2.820993066E-1,2.202062955E0
4.561020457E1,-5.499273539E-4,-1.465397835E0,-3.373127580E-1,1.503719061E0
4.562094040E1,-4.795047641E-2,-1.120380402E0,-4.865317345E-1,1.222401170E0
4.563049530E1,-5.212733150E-2,-6.791028976E-1,-4.755573273E-1,8.306941530E-1
4.564047754E1,-5.165591091E-2,-1.808977127E-1,-3.956840038E-1,4.381302848E-1
4.565034389E1,-5.104845762E-2,2.694015503E-1,-3.640633225E-1,4.557688484E-1
4.566024165E1,-7.646176219E-2,7.216053009E-1,-2.911514044E-1,7.818757904E-1
4.567098254E1,-4.720547795E-2,1.104812622E0,-2.892065644E-1,1.143013440E0
4.568007696E1,-8.482368290E-2,1.430631638E0,-4.203057289E-1,1.493505556E0
4.569031457E1,-1.217525601E-1,1.730156898E0,-4.652742743E-1,1.795757982E0
4.570015332E1,-8.813863248E-2,2.057851791E0,-4.349884391E-1,2.105169199E0
4.571049477E1,-8.716769516E-2,2.345422745E0,-5.272620320E-1,2.405537634E0
4.572036030E1,-1.199821755E-1,2.597124100E0,-5.483789444E-1,2.657097811E0
4.573045847E1,-9.962292016E-2,2.798562050E0,-6.209093332E-1,2.868344936E0
4.574003217E1,-3.821754828E-3,3.066994667E0,-5.886464715E-1,3.122975434E0
4.575031899E1,-4.240280390E-2,3.252532959E0,-5.359887481E-1,3.296672957E0
4.576039613E1,5.585584790E-3,3.434774399E0,-6.092597842E-1,3.488395599E0
4.577082535E1,1.533918455E-2,3.549942017E0,-5.776454806E-1,3.596664832E0
4.578027384E1,-5.470247939E-2,3.630149841E0,-5.388963819E-1,3.670339159E0
4.579045894E1,-3.252508491E-2,3.717356682E0,-5.281306505E-1,3.754826303E0
4.580003311E1,-6.027394161E-2,3.717529297E0,-5.261275768E-1,3.755058887E0
4.581043618E1,-3.874555975E-2,3.719322205E0,-4.784072638E-1,3.750164315E0
4.582071842E1,-7.593004405E-2,3.623600960E0,-3.916168213E-1,3.645492151E0
4.583018352E1,-1.238313019E-1,3.472004890E0,-3.645109534E-1,3.493282180E0
4.584002467E1,-1.128267124E-1,3.347541809E0,-3.640092611E-1,3.369164403E0
4.585036915E1,-1.472531855E-1,3.177513123E0,-2.528156042E-1,3.190954226E0
4.586035524E1,-2.120238394E-1,2.947625160E0,-2.530931234E-1,2.966058719E0
4.587004670E1,-2.666704059E-1,2.641145706E0,-2.530811429E-1,2.666610922E0
4.588069535E1,-2.644475102E-1,2.482832909E0,-1.884126663E-1,2.503975054E0
4.589011436E1,-2.673211098E-1,2.150610924E0,-1.310694218E-1,2.171121165E0
4.590046889E1,-2.648922801E-1,1.901478767E0,-6.515395641E-2,1.920946241E0
4.591017930E1,-2.585769594E-1,1.618787766E0,-1.322531700E-2,1.639362920E0
4.592047665E1,-2.564065158E-1,1.206814766E0,4.285371304E-2,1.234496910E0
4.593023378E1,-2.492398024E-1,8.575401306E-1,8.667790890E-2,8.972227230E-1
4.594013139E1,-3.043460846E-1,4.552316666E-1,1.913750172E-2,5.479312488E-1
4.595059597E1,-2.542804480E-1,8.764266968E-4,-2.356874943E-2,2.553718863E-1
4.596046983E1,-2.525584102E-1,-5.161485672E-1,-1.180908680E-1,5.866349351E-1
4.597017082E1,-1.842445433E-1,-8.320779800E-1,-5.960011482E-2,8.543137540E-1
4.598004983E1,-2.845299840E-1,-1.292055130E0,1.044058800E-1,1.327126354E0
4.599017269E1,-2.257812023E-1,-1.675125122E0,1.716666222E-1,1.698967556E0
4.600032654E1,-2.506766915E-1,-1.995448112E0,2.172194719E-1,2.022828780E0
4.601056290E1,-1.827902496E-1,-2.292320728E0,2.557376623E-1,2.313773617E0
4.602087988E1,-2.011683285E-1,-2.598741055E0,2.561665773E-1,2.619073325E0
4.603078253E1,-2.417446226E-1,-2.831564903E0,2.988638878E-1,2.857537382E0
4.604000800E1,-2.598518729E-1,-3.096662045E0,3.370169401E-1,3.125766983E0
4.605049727E1,-1.732024997E-1,-3.537173748E0,4.234547019E-1,3.566638630E0
4.606162863E1,-1.728554815E-1,-3.537147999E0,4.237173200E-1,3.566627448E0
4.607059670E1,-1.952647418E-1,-3.886468887E0,5.321095586E-1,3.927583139E0
4.608006337E1,-1.503442824E-1,-3.884975433E0,5.421823859E-1,3.925506243E0
4.609042123E1,-1.501311660E-1,-4.095609188E0,4.660229087E-1,4.124770459E0
4.610001415E1,-1.456650496E-1,-4.092936039E0,4.859922528E-1,4.124261412E0
4.611026821E1,-1.454714537E-1,-4.140770435E0,4.959604740E-1,4.172902891E0
4.612012561E1,-1.296043098E-1,-4.138925076E0,5.122184753E-1,4.172513131E0
4.613057587E1,-1.008418500E-1,-4.014398575E0,5.315636396E-1,4.050694372E0
4.614030634E1,-7.674685121E-2,-4.013190269E0,5.446028709E-1,4.050700989E0
4.615064519E1,-7.675504684E-2,-3.764166832E0,5.064722896E-1,3.798862653E0
4.616167910E1,-5.779276788E-2,-3.601345062E0,5.065467954E-1,3.637253898E0
4.617006477E1,-1.245520562E-1,-3.409805775E0,4.778944850E-1,3.445384126E0
4.618083722E1,-7.868568599E-2,-3.227443218E0,4.348765612E-1,3.257560251E0
4.619009472E1,-8.797836304E-2,-2.930542946E0,3.967480659E-1,2.958586010E0
4.620024623E1,-7.057930529E-2,-2.644042969E0,3.590520620E-1,2.669243908E0
4.621223368E1,-3.927117586E-2,-2.338682652E0,3.259228468E-1,2.361610567E0
4.622017472E1,-9.623430669E-2,-2.080166817E0,3.638553619E-1,2.113940811E0
4.623042285E1,-3.208131343E-2,-1.776553154E0,2.988768816E-1,1.801804015E0
4.624028800E1,-7.942176610E-2,-1.364765167E0,2.125816345E-1,1.383503787E0
4.625048300E1,-1.738443077E-1,-1.087027550E0,1.456359625E-1,1.110432605E0
4.626011582E1,-1.725308001E-1,-6.464700699E-1,6.921827793E-2,6.726675243E-1
4.627043477E1,-8.827854693E-2,-1.481609344E-1,9.871721268E-3,1.727489949E-1
4.628014201E1,-8.756551892E-2,2.826938629E-1,5.696415901E-2,3.013775965E-1
4.629017957E1,-1.081018448E-1,6.783761978E-1,1.465598345E-1,7.023959423E-1
4.630173384E1,-1.357709616E-1,1.013178825E0,2.105350494E-1,1.043690612E0
4.631024967E1,-1.044885218E-1,1.447525978E0,1.581137180E-1,1.459879877E0
4.632135644E1,-1.038323194E-1,1.772789955E0,7.862865925E-2,1.777567957E0
4.633017311E1,-1.156468242E-1,1.977330208E0,2.568471432E-2,1.980875726E0
4.634014295E1,-1.244810522E-1,2.340903282E0,2.267062664E-2,2.344320299E0
4.635019404E1,-7.045018673E-2,2.546790123E0,-6.730198860E-2,2.548653118E0
4.636037300E1,-2.297961712E-2,2.833782196E0,-6.994128227E-2,2.834738327E0
4.637025712E1,6.192308664E-2,3.034562111E0,-9.176254272E-2,3.036580649E0
4.638005951E1,8.348284662E-2,3.191116333E0,-1.638544798E-1,3.196410663E0
4.639069191E1,1.243130416E-1,3.428716660E0,-2.081478834E-1,3.437277586E0
4.640027415E1,1.696542054E-1,3.524362564E0,-3.142014742E-1,3.542405482E0
4.641037759E1,1.766809076E-1,3.581685066E0,-3.054814339E-1,3.599028058E0
4.642070977E1,2.208698690E-1,3.693501472E0,-3.917077780E-1,3.720775673E0
4.643068639E1,2.197834998E-1,3.654431343E0,-4.276057482E-1,3.685921853E0
4.644024717E1,2.168017030E-1,3.635247231E0,-3.986656666E-1,3.663462804E0
4.645016608E1,2.698057592E-1,3.584864616E0,-4.736136198E-1,3.626066647E0
4.646021436E1,2.284540385E-1,3.479606628E0,-4.913406372E-1,3.521543576E0
4.647145472E1,2.508341670E-1,3.410500526E0,-5.165650249E-1,3.458507054E0
4.648037285E1,1.907984763E-1,3.180706024E0,-4.197491407E-1,3.213951495E0
4.649026269E1,1.612370163E-1,2.928655624E0,-5.176908970E-1,2.978426599E0
4.650034186E1,1.211640164E-1,2.660681725E0,-4.962100387E-1,2.709267864E0
4.651056290E1,9.144322574E-2,2.418395042E0,-4.678840637E-1,2.464936499E0
4.652046894E1,9.008179605E-2,2.217440605E0,-4.370031953E-1,2.261886239E0
4.653023576E1,6.472876668E-2,1.878311157E0,-4.028030634E-1,1.922106377E0
4.654031222E1,4.483902454E-2,1.591120720E0,-3.150401115E-1,1.622629334E0
4.655063050E1,-3.156691790E-3,8.154859543E-1,-1.990557909E-1,8.394346396E-1
4.655999347E1,-3.310054541E-3,8.155679703E-1,-1.980434060E-1,8.392754383E-1
4.657101873E1,4.564821720E-3,4.254016876E-1,-2.598227859E-1,4.984930426E-1
4.658010915E1,1.026591659E-2,3.050136566E-2,-3.649905920E-1,3.664066793E-1
4.659019285E1,-1.041591167E-4,-4.503641129E-1,-4.559401870E-1,6.408660539E-1
4.660041045E1,3.814789653E-2,-9.098300934E-1,-3.953414559E-1,9.927441401E-1
4.661031800E1,4.611651599E-2,-1.305581093E0,-3.324629664E-1,1.348035737E0
4.662096030E1,1.757070422E-2,-1.726805687E0,-2.345026731E-1,1.742744420E0
4.663147618E1,8.498608321E-2,-2.295080662E0,-2.095205188E-1,2.306190956E0
4.664002826E1,8.478499204E-2,-2.294949055E0,-2.074363232E-1,2.305864152E0
4.665024144E1,1.056977361E-1,-2.880723953E0,-2.503613234E-1,2.893514005E0
4.666040899E1,1.054081768E-1,-2.880579948E0,-2.480122447E-1,2.893157755E0
4.667015483E1,1.624124050E-1,-3.388006687E0,-2.456618547E-1,3.400781800E0
4.668011404E1,9.530130774E-2,-3.390004635E0,-2.633174062E-1,3.401551090E0
4.669091326E1,1.332328469E-1,-3.859137535E0,-2.037242055E-1,3.866807088E0
4.670033753E1,1.328034103E-1,-3.859011650E0,-2.016330361E-1,3.866557066E0
4.671073858E1,1.368229091E-1,-4.061226845E0,-1.463957429E-1,4.066167201E0
4.672006858E1,1.363003403E-1,-4.147294998E0,-1.922376752E-1,4.153984702E0
4.673010540E1,1.358499825E-1,-4.233359814E0,-1.901831627E-1,4.239806619E0
4.674050889E1,9.562391043E-2,-4.233842373E0,-1.488115191E-1,4.237535845E0
4.675059701E1,6.666950136E-2,-4.176254749E0,-1.850550771E-1,4.180884348E0
4.676000951E1,4.186530784E-2,-4.080061913E0,-1.787003279E-1,4.084188012E0
4.677067149E1,3.214352205E-2,-4.089267731E0,-9.660476446E-2,4.090534960E0
4.678030118E1,3.193246573E-2,-3.859336853E0,-3.775334358E-2,3.859653604E0
4.679016097E1,7.941922545E-2,-3.677270889E0,-9.352433681E-2,3.679317248E0
4.680001514E1,8.445358276E-2,-3.464413166E0,-2.191388607E-2,3.465511681E0
4.681076368E1,2.684609219E-2,-3.253630161E0,-3.009605408E-2,3.253880101E0
4.682085826E1,1.711733639E-2,-3.023699760E0,-2.878290415E-2,3.023885200E0
4.683037936E1,-1.004331931E-2,-2.751501083E0,-3.705859184E-2,2.751768962E0
4.684039029E1,-1.000922360E-2,-2.444949627E0,-2.620190382E-2,2.445110509E0
4.685050118E1,-7.427391410E-2,-2.172631264E0,5.948543549E-4,2.173900544E0
4.686041602E1,-2.621327154E-2,-1.818188667E0,-4.599153996E-2,1.818959149E0
4.687022206E1,-2.596479096E-2,-1.521124840E0,-2.064573169E-1,1.535291364E0
4.688053441E1,-6.957998872E-2,-1.100107193E0,-1.833977103E-1,1.117457798E0
4.689079535E1,-6.894954294E-2,-6.880636215E-1,-2.764737010E-1,7.447303499E-1
4.690041540E1,-8.734568208E-2,-2.568569183E-1,-3.120353818E-1,4.134861838E-1
4.691163993E1,-6.831741333E-2,1.283121109E-1,-2.493056059E-1,2.885906303E-1
4.692018847E1,-8.669129014E-2,5.689697266E-1,-1.906622648E-1,6.062953313E-1
4.693017134E1,-1.274819076E-1,9.875812531E-1,-1.843819618E-1,1.012701869E0
4.694007706E1,-1.168166846E-1,1.313319206E0,-2.598879337E-1,1.343873213E0
4.695046097E1,-1.040219143E-1,1.702280998E0,-2.938870192E-1,1.730592597E0
4.696106727E1,-8.409184217E-2,2.018388748E0,-2.932733297E-1,2.041316688E0
4.697012904E1,-6.781073660E-2,2.300654411E0,-2.832456827E-1,2.319016415E0
4.698036144E1,-1.430228949E-1,2.511401176E0,-3.402731419E-1,2.538380828E0
4.699029503E1,-1.037203670E-1,2.722036362E0,-2.737461329E-1,2.737732057E0
4.700034009E1,-4.769719392E-2,3.001944542E0,-2.552908659E-1,3.013157726E0
4.701039441E1,-1.885436103E-2,3.116712570E0,-2.565703392E-1,3.127312116E0
4.702278389E1,-5.479909480E-3,3.356339455E0,-2.260006666E-1,3.363944242E0
